miner_id,client_name,miner_name,status,miner_type,miner_ip,miner_mac,miner_serial,psu_serial,miner_created_date,uptime,firmware_version,miner_tags,observed,last_update,last_update_unix,hash_rate,max_temp,temps,max_fan,fans,accepted_shares,rejected_shares,stale_shares,active_pool,active_worker,pool_1_url,pool_1_worker,pool_2_url,pool_2_worker,pool_3_url,pool_3_worker,pool_connected,submitting_shares,wattage,power_mode,pickaxe,description,miner_row,miner_index,miner_rack,miner_rack_group,miner_control_board
12276370,Tula,Antminer S19 (95T) - 0c:5d:58:94:57:21,okay,Antminer S19 (95T),172.16.133.52,0c:5d:58:94:57:21,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.037794",Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,98098430000000.0000000000,76,71:71:70:71:71:70:70:71:70:69:68:71:76:76:75:76:76:75:75:76:75:74:73:76,6360,6240:6120:6360:6360,71,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-287,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-287,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T-287,,,True,True,3250,normal,Esme,,,,,,zynq7007_nbs1902
12276371,Tula,Antminer S19 (95T) - 7e:fc:c0:58:df:00,okay,Antminer S19 (95T),172.16.133.28,7e:fc:c0:58:df:00,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:33:30.664274",Tue Nov 16 19:22:45 CST 2021,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,97526680000000.0000000000,80,45:10:73:75:10:10:72:72:10:10:74:73:50:15:78:80:15:15:77:77:15:15:79:78,6120,6120:6120:5880:5880,72,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-364-B-98,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-364-B-98,stratum+ssl,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-364-B-98,,,True,True,3250,normal,Esme,,,,,,zynq7007_nbs1902
12276372,Tula,Antminer S19j Pro (104T) - 02:ab:57:9f:a2:e3,okay,Antminer S19j Pro (104T),172.16.133.58,02:ab:57:9f:a2:e3,,,2025-05-26 23:50:14.506188+0000,"2 days, 2:12:46.666753",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,103727930000000.0000000000,79,52:52:73:73:53:53:73:73:53:53:74:74:57:57:78:78:58:58:78:78:58:58:79:79,6000,6000:6000:6000:6000,81,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-358,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-358,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276373,Tula,Antminer S19j Pro (100T) - 02:da:f9:5f:66:50,warn,Antminer S19j Pro (100T),172.16.133.119,02:da:f9:5f:66:50,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.042170",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101770800000000.0000000000,90,69:69:85:85:55:55:66:66:57:57:68:68:74:74:90:90:60:60:71:71:62:62:73:73,6000,6000:6000:6000:6000,75,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-250,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-250,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276374,Tula,Antminer S19j Pro (100T) - 02:31:ab:b0:b3:c5,okay,Antminer S19j Pro (100T),172.16.133.112,02:31:ab:b0:b3:c5,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:42:33.461119",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,100737260000000.0000000000,77,58:58:72:72:57:57:68:68:57:57:66:66:63:63:77:77:62:62:73:73:62:62:71:71,6000,6000:6000:6000:6000,88,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.Nose2,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.Nose2,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276375,Tula,Antminer S19 Pro - 02:50:a9:18:fa:76,okay,Antminer S19 Pro (100T),172.16.132.68,02:50:a9:18:fa:76,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:33:30.670150",Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,100275460000000.0000000000,81,55:53:72:76:53:51:69:72:51:49:67:70:60:58:77:81:58:56:74:77:56:54:72:75,6000,6000:6000:6000:6000,59,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-374,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-374,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276376,Tula,Antminer S19j Pro (100T) - 02:ca:eb:4e:56:40,okay,Antminer S19j Pro (100T),172.16.133.88,02:ca:eb:4e:56:40,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.046606",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104035790000000.0000000000,78,58:58:73:73:57:57:65:65:53:53:64:64:63:63:78:78:62:62:70:70:58:58:69:69,6000,6000:6000:6000:6000,74,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-269,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-269,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276377,Tula,Antminer S19j Pro (104T) - 02:19:ad:ee:4a:e5,fail,Antminer S19j Pro (104T),0.0.0.0,02:19:ad:ee:4a:e5,,,2025-05-26 23:50:14.506188+0000,0:00:00,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:00:42.035000+00:00,1749596442035,0,,,,,0,0,0,,,,,,,,,False,False,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276378,Tula,Antminer S19 Pro (100T) - 02:da:05:21:de:c4,fail,Antminer S19 Pro (100T),172.16.133.64,02:da:05:21:de:c4,,,2025-05-26 23:50:14.506188+0000,1:51:23.457191,Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,70214810000000.0000000000,72,49:49:65:65:50:49:67:66:54:54:70:70:55:54:72:71,6000,6000:6000:6000:6000,66,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-370,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-370,,,,,True,True,2166,normal,Esme,,,,,,amlctrl_bhb42xxx
12276379,Tula,Antminer S19 (90T) - 02:0d:5d:e5:b6:d7,okay,Antminer S19 (90T),172.16.133.73,02:0d:5d:e5:b6:d7,,,2025-05-26 23:50:14.506188+0000,"1 day, 5:05:33.329933",Thu Oct 20 14:32:58 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,91061550000000.0000000000,76,54:54:69:69:58:58:71:71:57:57:71:71:59:59:74:74:63:63:76:76:62:62:76:76,6000,6000:6000:6000:6000,74,1,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-284,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-284,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276380,Tula,Antminer S19j Pro (104T) - 02:03:1b:b6:7b:db,okay,Antminer S19j Pro (104T),172.16.132.255,02:03:1b:b6:7b:db,,,2025-05-26 23:50:14.506188+0000,1:51:23.462610,Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105948940000000.0000000000,80,52:52:74:74:52:52:72:72:53:53:75:75:57:57:79:79:57:57:77:77:58:58:80:80,6000,6000:6000:6000:5940,61,3,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-363,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-363,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276381,Tula,Antminer S19j Pro (100T) - 02:40:4d:0a:80:53,fail,Antminer S19j Pro (100T),172.16.132.80,02:40:4d:0a:80:53,,,2025-05-26 23:50:14.506188+0000,8:50:53.968385,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:03:43.295000+00:00,1749596623295,0E-10,0,,3930,3120:3240:3930:3930,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-262,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-262,,,,,True,False,99,idle,Esme,,,,,,amlctrl_bhb42xxx
12276382,Tula,Antminer S19j Pro (100T) - 02:19:07:f2:27:6f,okay,Antminer S19j Pro (100T),172.16.133.110,02:19:07:f2:27:6f,PIEMEMUBBAAAD1407,,2025-05-26 23:50:14.506188+0000,1:51:23.465512,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101990700000000.0000000000,77,61:61:72:72:58:58:68:68:55:55:67:67:66:66:77:77:63:63:73:73:60:60:72:72,6000,6000:6000:6000:6000,90,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-276,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-276,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276383,Tula,Antminer S19 Pro (104T) - 02:d0:3b:5f:0b:47,okay,Antminer S19 Pro (104T),172.16.133.20,02:d0:3b:5f:0b:47,,,2025-05-26 23:50:14.506188+0000,1:51:23.466836,Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104585550000000.0000000000,79,57:57:73:73:58:58:74:74:59:59:74:74:62:62:78:78:63:63:79:79:64:64:79:79,6000,6000:6000:6000:6000,106,2,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-366-R,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-366-R,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276384,Tula,Antminer S19 Pro (110T) - f0:2a:1d:61:d1:2c,fail,Antminer S19 Pro (110T),172.16.132.75,f0:2a:1d:61:d1:2c,,,2025-05-26 23:50:14.506188+0000,1:25:23.106804,Tue Dec  6 16:12:30 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,96,65:58:91:89:63:57:88:87:65:62:89:87:70:63:96:94:68:62:93:92:70:67:94:92,6120,5400:5400:5880:6120,10,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-289,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-289,,,,,True,False,99,idle,Esme,,,,,,zynq7007_nbp1901
12276385,Tula,Antminer S19 Pro (104T) - 02:7c:b4:91:d9:4f,fail,Antminer S19 Pro (104T),172.16.133.106,02:7c:b4:91:d9:4f,,,2025-05-26 23:50:14.506188+0000,0:00:00,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-270-R,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-270-R,,,,,True,True,99,idle,Esme,,,,,,amlctrl_bhb42xxx
12276386,Tula,Antminer S19 Pro (100T) - 02:d8:ad:3d:a1:4f,okay,Antminer S19 Pro (100T),172.16.133.62,02:d8:ad:3d:a1:4f,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:42:33.480327",Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,70148840000000.0000000000,83,48:51:56:62:58:56:76:77:57:56:77:78:53:56:61:67:63:61:81:82:62:61:82:83,6000,6000:6000:6000:6000,60,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-376,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-376,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276387,Tula,Antminer S19j Pro (104T) - 02:1d:2b:cf:a5:74,okay,Antminer S19j Pro (104T),172.16.132.243,02:1d:2b:cf:a5:74,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:42:33.481748",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,108741700000000.0000000000,71,47:47:66:66:47:47:65:65:46:46:64:64:52:52:71:71:52:52:70:70:51:51:69:69,6000,6000:6000:6000:6000,88,10,17,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-402,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-402,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276388,Tula,Antminer S19 Pro (100T) - 02:f8:ed:3b:f1:fb,fail,Antminer S19 Pro (100T),172.16.132.78,02:f8:ed:3b:f1:fb,,,2025-05-26 23:50:14.506188+0000,0:00:00,Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,,,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-368,,,,,False,False,99,idle,Esme,,,,,,amlctrl_bhb42xxx
12276389,Tula,Antminer S19j Pro (100T) - 02:60:65:00:9d:6a,okay,Antminer S19j Pro (100T),172.16.133.120,02:60:65:00:9d:6a,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:32:17.685941",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,99857650000000.0000000000,86,67:67:81:81:59:59:69:69:55:55:66:66:72:72:86:86:64:64:74:74:60:60:71:71,6000,6000:6000:6000:6000,84,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-257,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-257,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276390,Tula,Antminer S19 Pro (100T) - 02:7a:7b:56:b6:c2,fail,Antminer S19 Pro (100T),0.0.0.0,02:7a:7b:56:b6:c2,,,2025-05-26 23:50:14.506188+0000,0:00:00,Thu Jun  9 13:06:22 CST 2022,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,,,,,,,,,False,False,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276391,Tula,Antminer S19 Pro (104T) - 02:56:9c:f7:53:4d,fail,Antminer S19 Pro (104T),172.16.133.53,02:56:9c:f7:53:4d,,,2025-05-26 23:50:14.506188+0000,0:00:00,Tue Dec  6 21:30:03 CST 2022,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-351,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-351,,,,,True,True,99,idle,Esme,,,,,,amlctrl_bhb42xxx
12276392,Tula,Antminer S19j Pro (100T) - 02:91:bb:cc:04:e9,okay,Antminer S19j Pro (100T),172.16.133.125,02:91:bb:cc:04:e9,,,2025-05-26 23:50:14.506188+0000,1:51:23.478966,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102650410000000.0000000000,80,61:61:74:74:57:57:68:68:63:63:75:75:66:66:79:79:62:62:73:73:68:68:80:80,6000,6000:6000:6000:5970,106,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-279,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-279,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276393,Tula,Antminer S19j Pro (100T) - 02:a3:b5:a8:c8:4a,okay,Antminer S19j Pro (100T),172.16.133.71,02:a3:b5:a8:c8:4a,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.072339",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,100407400000000.0000000000,84,65:65:79:79:62:62:73:73:62:62:73:73:70:70:84:84:67:67:78:78:67:67:78:78,6000,6000:6000:6000:6000,61,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-263,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-263,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276394,Tula,Antminer S19 Pro (100T) - 02:d0:97:41:83:f2,okay,Antminer S19 Pro (100T),172.16.132.60,02:d0:97:41:83:f2,,,2025-05-26 23:50:14.506188+0000,"1 day, 5:05:33.353088",Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,102210600000000.0000000000,78,53:53:70:72:51:54:69:71:52:54:70:73:58:58:75:77:56:59:74:76:57:59:75:78,6000,6000:6000:6000:6000,64,17,15,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-288,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-288,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276395,Tula,Antminer S19j Pro (104T) - 02:1b:69:84:cc:d6,okay,Antminer S19j Pro (104T),172.16.133.43,02:1b:69:84:cc:d6,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:32:17.694148",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,104629530000000.0000000000,84,54:54:79:79:51:51:71:71:50:50:72:72:59:59:84:84:56:56:76:76:55:55:77:77,6000,6000:6000:6000:6000,59,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-357,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-357,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276396,Tula,Antminer S19j Pro (104T) - 02:b1:a5:99:64:ec,okay,Antminer S19j Pro (104T),172.16.132.113,02:b1:a5:99:64:ec,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.076769",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,106212820000000.0000000000,75,48:48:69:69:48:48:69:69:50:50:70:70:53:53:74:74:53:53:74:74:55:55:75:75,6000,6000:6000:6000:6000,72,0,0,sha256asicboost.auto.nicehash.com:9200,NHbaQrgj8MshSxHutk25DhW1YJP9jj8NaaFZ.T3-414-R,sha256asicboost.auto.nicehash.com:9200,NHbaQrgj8MshSxHutk25DhW1YJP9jj8NaaFZ.T3-414-R,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276397,Tula,Antminer S19 Pro (104T) - 02:d8:17:3f:42:d9,okay,Antminer S19 Pro (104T),172.16.133.37,02:d8:17:3f:42:d9,,,2025-05-26 23:50:14.506188+0000,"1 day, 23:53:45.181068",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105245250000000.0000000000,76,57:57:71:71:56:56:68:68:57:57:69:69:62:62:76:76:61:61:73:73:62:62:74:74,6000,6000:6000:6000:6000,51,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-360,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-360,,,,,True,True,3250,normal,Esme,,,,,,amlctrl_bhb42xxx
12276398,Tula,Antminer S19j Pro (100T) - 02:c0:d5:37:8b:41,okay,Antminer S19j Pro (100T),172.16.132.70,02:c0:d5:37:8b:41,,,2025-05-26 23:50:14.506188+0000,8:50:53.992054,Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101748810000000.0000000000,75,58:58:70:70:54:54:66:66:54:54:66:66:63:63:75:75:59:59:71:71:59:59:71:71,6000,6000:6000:6000:6000,69,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-261,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-261,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276399,Tula,Antminer S19 Pro (110T) - 82:09:88:55:5e:64,fail,Antminer S19 Pro (110T),172.16.132.74,82:09:88:55:5e:64,,,2025-05-26 23:50:14.506188+0000,15:52:54.276393,Tue Dec  6 16:12:30 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,0E-10,97,64:57:92:86:61:57:89:84:62:57:90:84:69:62:97:91:66:62:94:89:67:62:95:89,5880,5280:5280:5400:5880,11,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-282,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-282,,,,,True,False,99,idle,Esme,,,,,,zynq7007_nbp1901
12276400,Tula,Antminer S19 Pro - 56:6a:78:35:f7:95,fail,Antminer S19 (95T),172.16.132.242,56:6a:78:35:f7:95,,,2025-05-26 23:50:14.506188+0000,0:00:00,Mon Dec 26 17:09:17 CST 2022,,True,2025-06-10 22:45:40.440000+00:00,1749595540440,0,,,,,0,0,0,sha256asicboost.auto.nicehash.com:9200,NHbaQrgj8MshSxHutk25DhW1YJP9jj8NaaFZ.T3-417,sha256asicboost.auto.nicehash.com:9200,NHbaQrgj8MshSxHutk25DhW1YJP9jj8NaaFZ.T3-417,,,,,True,True,99,idle,Esme,,,,,,cvctrl_bhb42xxx
12276401,Tula,Antminer S19 Pro - 02:fa:21:53:19:cb,fail,Antminer S19 Pro (100T),172.16.133.50,02:fa:21:53:19:cb,,,2025-05-26 23:50:14.506188+0000,"1 day, 15:57:33.981378",Thu Jun 9 13:06:22 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,67532000000000.0000000000,70,45:47:60:61:47:46:62:65:50:52:65:66:52:51:67:70,6000,6000:6000:6000:6000,77,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-286,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-286,,,,,True,True,2166,normal,Esme,,,,,,amlctrl_bhb42xxx
12276402,Tula,Antminer S19j Pro (104T) - 02:05:c1:bb:ae:c3,okay,Antminer S19j Pro (104T),172.16.133.69,02:05:c1:bb:ae:c3,,,2025-05-26 23:50:14.506188+0000,"6 days, 18:47:34.085222",Mon Dec 26 17:10:01 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,107752140000000.0000000000,77,52:52:71:71:52:52:70:70:53:53:72:72:57:57:76:76:57:57:75:75:58:58:77:77,6000,6000:6000:6000:6000,90,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-354,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T3-354,,,,,True,True,3068,normal,Esme,,,,,,amlctrl_bhb42xxx
12276403,Tula,Antminer S19j Pro (100T) - 02:6a:bf:37:6a:d4,okay,Antminer S19j Pro (100T),172.16.133.115,02:6a:bf:37:6a:d4,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:32:17.705499",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,105377190000000.0000000000,72,54:54:67:67:54:54:66:66:54:54:66:66:59:59:72:72:59:59:71:71:59:59:71:71,6000,6000:6000:6000:6000,58,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-252,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-252,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
12276404,Tula,Antminer S19j Pro (100T) - 02:bb:65:a4:19:f4,okay,Antminer S19j Pro (100T),172.16.133.108,02:bb:65:a4:19:f4,,,2025-05-26 23:50:14.506188+0000,"6 days, 8:32:17.706986",Tue Dec 6 21:30:03 CST 2022,,True,2025-06-10 23:07:43.296000+00:00,1749596863296,101484920000000.0000000000,76,55:55:71:71:55:55:65:65:56:56:67:67:60:60:76:76:60:60:70:70:61:61:72:72,6000,6000:6000:6000:6000,61,0,0,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-272,sha256asicboost.auto.nicehash.com:9200,NHbMiJqsPwu2PXx2kaguPx15jGVzzPHPZrQo.T2-272,,,,,True,True,2950,normal,Esme,,,,,,amlctrl_bhb42xxx
